long1,long2,lat1,lat2
76.33243846,76.33243846,34.63371238,34.63371238
76.33243846,75.41511227,34.63371238,30.84273641
76.33243846,76.77992395,34.63371238,30.72953968
76.33243846,80.56544756,34.63371238,26.92348143
76.33243846,76.33989659,34.63371238,29.19864358
76.33243846,77.11437715,34.63371238,28.64399342
76.33243846,73.84966968,34.63371238,26.58443396
76.33243846,79.20652979,34.63371238,30.15671305
76.33243846,85.60953247,34.63371238,25.67923918
76.33243846,88.4741533,34.63371238,27.57033606
76.33243846,94.67558849,34.63371238,28.03614313
76.33243846,94.46747289,34.63371238,26.06285728
76.33243846,93.87771148,34.63371238,24.73536481
76.33243846,92.83318176,34.63371238,23.30762901
76.33243846,91.74111371,34.63371238,23.74742752
76.33243846,91.27773988,34.63371238,25.53600199
76.33243846,92.82711013,34.63371238,26.35555846
76.33243846,87.98549287,34.63371238,23.80544792
76.33243846,85.56426683,34.63371238,23.65610605
76.33243846,84.43079273,34.63371238,20.51269293
76.33243846,82.04110311,34.63371238,21.26650484
76.33243846,78.28926027,34.63371238,23.53787145
76.33243846,71.59969939,34.63371238,22.68350602
76.33243846,72.21907478,34.63371238,20.51579461
76.33243846,73.06896755,34.63371238,20.1941485
76.33243846,76.10762442,34.63371238,19.45157685
76.33243846,79.57313889,34.63371238,16.59309563
76.33243846,76.16681726,34.63371238,14.71046095
76.33243846,74.04940785,34.63371238,15.36400472
76.33243846,72.9623108,34.63371238,9.985515104
76.33243846,76.4077955,34.63371238,10.45270542
76.33243846,78.40792811,34.63371238,11.01707933
76.33243846,79.91431909,34.63371238,11.95185154
76.33243846,92.9608613,34.63371238,11.18065072
76.33243846,#N/A,34.63371238,#N/A
76.33243846,#N/A,34.63371238,#N/A
76.33243846,#N/A,34.63371238,#N/A
76.33243846,#N/A,34.63371238,#N/A
76.33243846,#N/A,34.63371238,#N/A
77.24372583,76.33243846,31.92399538,34.63371238
77.24372583,75.41511227,31.92399538,30.84273641
77.24372583,76.77992395,31.92399538,30.72953968
77.24372583,80.56544756,31.92399538,26.92348143
77.24372583,76.33989659,31.92399538,29.19864358
77.24372583,77.11437715,31.92399538,28.64399342
77.24372583,73.84966968,31.92399538,26.58443396
77.24372583,79.20652979,31.92399538,30.15671305
77.24372583,85.60953247,31.92399538,25.67923918
77.24372583,88.4741533,31.92399538,27.57033606
77.24372583,94.67558849,31.92399538,28.03614313
77.24372583,94.46747289,31.92399538,26.06285728
77.24372583,93.87771148,31.92399538,24.73536481
77.24372583,92.83318176,31.92399538,23.30762901
77.24372583,91.74111371,31.92399538,23.74742752
77.24372583,91.27773988,31.92399538,25.53600199
77.24372583,92.82711013,31.92399538,26.35555846
77.24372583,87.98549287,31.92399538,23.80544792
77.24372583,85.56426683,31.92399538,23.65610605
77.24372583,84.43079273,31.92399538,20.51269293
77.24372583,82.04110311,31.92399538,21.26650484
77.24372583,78.28926027,31.92399538,23.53787145
77.24372583,71.59969939,31.92399538,22.68350602
77.24372583,72.21907478,31.92399538,20.51579461
77.24372583,73.06896755,31.92399538,20.1941485
77.24372583,76.10762442,31.92399538,19.45157685
77.24372583,79.57313889,31.92399538,16.59309563
77.24372583,76.16681726,31.92399538,14.71046095
77.24372583,74.04940785,31.92399538,15.36400472
77.24372583,72.9623108,31.92399538,9.985515104
77.24372583,76.4077955,31.92399538,10.45270542
77.24372583,78.40792811,31.92399538,11.01707933
77.24372583,79.91431909,31.92399538,11.95185154
77.24372583,92.9608613,31.92399538,11.18065072
77.24372583,#N/A,31.92399538,#N/A
77.24372583,#N/A,31.92399538,#N/A
77.24372583,#N/A,31.92399538,#N/A
77.24372583,#N/A,31.92399538,#N/A
77.24372583,#N/A,31.92399538,#N/A
75.41511227,76.33243846,30.84273641,34.63371238
75.41511227,75.41511227,30.84273641,30.84273641
75.41511227,76.77992395,30.84273641,30.72953968
75.41511227,80.56544756,30.84273641,26.92348143
75.41511227,76.33989659,30.84273641,29.19864358
75.41511227,77.11437715,30.84273641,28.64399342
75.41511227,73.84966968,30.84273641,26.58443396
75.41511227,79.20652979,30.84273641,30.15671305
75.41511227,85.60953247,30.84273641,25.67923918
75.41511227,88.4741533,30.84273641,27.57033606
75.41511227,94.67558849,30.84273641,28.03614313
75.41511227,94.46747289,30.84273641,26.06285728
75.41511227,93.87771148,30.84273641,24.73536481
75.41511227,92.83318176,30.84273641,23.30762901
75.41511227,91.74111371,30.84273641,23.74742752
75.41511227,91.27773988,30.84273641,25.53600199
75.41511227,92.82711013,30.84273641,26.35555846
75.41511227,87.98549287,30.84273641,23.80544792
75.41511227,85.56426683,30.84273641,23.65610605
75.41511227,84.43079273,30.84273641,20.51269293
75.41511227,82.04110311,30.84273641,21.26650484
75.41511227,78.28926027,30.84273641,23.53787145
75.41511227,71.59969939,30.84273641,22.68350602
75.41511227,72.21907478,30.84273641,20.51579461
75.41511227,73.06896755,30.84273641,20.1941485
75.41511227,76.10762442,30.84273641,19.45157685
75.41511227,79.57313889,30.84273641,16.59309563
75.41511227,76.16681726,30.84273641,14.71046095
75.41511227,74.04940785,30.84273641,15.36400472
75.41511227,72.9623108,30.84273641,9.985515104
75.41511227,76.4077955,30.84273641,10.45270542
75.41511227,78.40792811,30.84273641,11.01707933
75.41511227,79.91431909,30.84273641,11.95185154
75.41511227,92.9608613,30.84273641,11.18065072
75.41511227,#N/A,30.84273641,#N/A
75.41511227,#N/A,30.84273641,#N/A
75.41511227,#N/A,30.84273641,#N/A
75.41511227,#N/A,30.84273641,#N/A
75.41511227,#N/A,30.84273641,#N/A
76.77992395,76.33243846,30.72953968,34.63371238
76.77992395,75.41511227,30.72953968,30.84273641
76.77992395,76.77992395,30.72953968,30.72953968
76.77992395,80.56544756,30.72953968,26.92348143
76.77992395,76.33989659,30.72953968,29.19864358
76.77992395,77.11437715,30.72953968,28.64399342
76.77992395,73.84966968,30.72953968,26.58443396
76.77992395,79.20652979,30.72953968,30.15671305
76.77992395,85.60953247,30.72953968,25.67923918
76.77992395,88.4741533,30.72953968,27.57033606
76.77992395,94.67558849,30.72953968,28.03614313
76.77992395,94.46747289,30.72953968,26.06285728
76.77992395,93.87771148,30.72953968,24.73536481
76.77992395,92.83318176,30.72953968,23.30762901
76.77992395,91.74111371,30.72953968,23.74742752
76.77992395,91.27773988,30.72953968,25.53600199
76.77992395,92.82711013,30.72953968,26.35555846
76.77992395,87.98549287,30.72953968,23.80544792
76.77992395,85.56426683,30.72953968,23.65610605
76.77992395,84.43079273,30.72953968,20.51269293
76.77992395,82.04110311,30.72953968,21.26650484
76.77992395,78.28926027,30.72953968,23.53787145
76.77992395,71.59969939,30.72953968,22.68350602
76.77992395,72.21907478,30.72953968,20.51579461
76.77992395,73.06896755,30.72953968,20.1941485
76.77992395,76.10762442,30.72953968,19.45157685
76.77992395,79.57313889,30.72953968,16.59309563
76.77992395,76.16681726,30.72953968,14.71046095
76.77992395,74.04940785,30.72953968,15.36400472
76.77992395,72.9623108,30.72953968,9.985515104
76.77992395,76.4077955,30.72953968,10.45270542
76.77992395,78.40792811,30.72953968,11.01707933
76.77992395,79.91431909,30.72953968,11.95185154
76.77992395,92.9608613,30.72953968,11.18065072
76.77992395,#N/A,30.72953968,#N/A
76.77992395,#N/A,30.72953968,#N/A
76.77992395,#N/A,30.72953968,#N/A
76.77992395,#N/A,30.72953968,#N/A
76.77992395,#N/A,30.72953968,#N/A
80.56544756,76.33243846,26.92348143,34.63371238
80.56544756,75.41511227,26.92348143,30.84273641
80.56544756,76.77992395,26.92348143,30.72953968
80.56544756,80.56544756,26.92348143,26.92348143
80.56544756,76.33989659,26.92348143,29.19864358
80.56544756,77.11437715,26.92348143,28.64399342
80.56544756,73.84966968,26.92348143,26.58443396
80.56544756,79.20652979,26.92348143,30.15671305
80.56544756,85.60953247,26.92348143,25.67923918
80.56544756,88.4741533,26.92348143,27.57033606
80.56544756,94.67558849,26.92348143,28.03614313
80.56544756,94.46747289,26.92348143,26.06285728
80.56544756,93.87771148,26.92348143,24.73536481
80.56544756,92.83318176,26.92348143,23.30762901
80.56544756,91.74111371,26.92348143,23.74742752
80.56544756,91.27773988,26.92348143,25.53600199
80.56544756,92.82711013,26.92348143,26.35555846
80.56544756,87.98549287,26.92348143,23.80544792
80.56544756,85.56426683,26.92348143,23.65610605
80.56544756,84.43079273,26.92348143,20.51269293
80.56544756,82.04110311,26.92348143,21.26650484
80.56544756,78.28926027,26.92348143,23.53787145
80.56544756,71.59969939,26.92348143,22.68350602
80.56544756,72.21907478,26.92348143,20.51579461
80.56544756,73.06896755,26.92348143,20.1941485
80.56544756,76.10762442,26.92348143,19.45157685
80.56544756,79.57313889,26.92348143,16.59309563
80.56544756,76.16681726,26.92348143,14.71046095
80.56544756,74.04940785,26.92348143,15.36400472
80.56544756,72.9623108,26.92348143,9.985515104
80.56544756,76.4077955,26.92348143,10.45270542
80.56544756,78.40792811,26.92348143,11.01707933
80.56544756,79.91431909,26.92348143,11.95185154
80.56544756,92.9608613,26.92348143,11.18065072
80.56544756,#N/A,26.92348143,#N/A
80.56544756,#N/A,26.92348143,#N/A
80.56544756,#N/A,26.92348143,#N/A
80.56544756,#N/A,26.92348143,#N/A
80.56544756,#N/A,26.92348143,#N/A
76.33989659,76.33243846,29.19864358,34.63371238
76.33989659,75.41511227,29.19864358,30.84273641
76.33989659,76.77992395,29.19864358,30.72953968
76.33989659,80.56544756,29.19864358,26.92348143
76.33989659,76.33989659,29.19864358,29.19864358
76.33989659,77.11437715,29.19864358,28.64399342
76.33989659,73.84966968,29.19864358,26.58443396
76.33989659,79.20652979,29.19864358,30.15671305
76.33989659,85.60953247,29.19864358,25.67923918
76.33989659,88.4741533,29.19864358,27.57033606
76.33989659,94.67558849,29.19864358,28.03614313
76.33989659,94.46747289,29.19864358,26.06285728
76.33989659,93.87771148,29.19864358,24.73536481
76.33989659,92.83318176,29.19864358,23.30762901
76.33989659,91.74111371,29.19864358,23.74742752
76.33989659,91.27773988,29.19864358,25.53600199
76.33989659,92.82711013,29.19864358,26.35555846
76.33989659,87.98549287,29.19864358,23.80544792
76.33989659,85.56426683,29.19864358,23.65610605
76.33989659,84.43079273,29.19864358,20.51269293
76.33989659,82.04110311,29.19864358,21.26650484
76.33989659,78.28926027,29.19864358,23.53787145
76.33989659,71.59969939,29.19864358,22.68350602
76.33989659,72.21907478,29.19864358,20.51579461
76.33989659,73.06896755,29.19864358,20.1941485
76.33989659,76.10762442,29.19864358,19.45157685
76.33989659,79.57313889,29.19864358,16.59309563
76.33989659,76.16681726,29.19864358,14.71046095
76.33989659,74.04940785,29.19864358,15.36400472
76.33989659,72.9623108,29.19864358,9.985515104
76.33989659,76.4077955,29.19864358,10.45270542
76.33989659,78.40792811,29.19864358,11.01707933
76.33989659,79.91431909,29.19864358,11.95185154
76.33989659,92.9608613,29.19864358,11.18065072
76.33989659,#N/A,29.19864358,#N/A
76.33989659,#N/A,29.19864358,#N/A
76.33989659,#N/A,29.19864358,#N/A
76.33989659,#N/A,29.19864358,#N/A
76.33989659,#N/A,29.19864358,#N/A
77.11437715,76.33243846,28.64399342,34.63371238
77.11437715,75.41511227,28.64399342,30.84273641
77.11437715,76.77992395,28.64399342,30.72953968
77.11437715,80.56544756,28.64399342,26.92348143
77.11437715,76.33989659,28.64399342,29.19864358
77.11437715,77.11437715,28.64399342,28.64399342
77.11437715,73.84966968,28.64399342,26.58443396
77.11437715,79.20652979,28.64399342,30.15671305
77.11437715,85.60953247,28.64399342,25.67923918
77.11437715,88.4741533,28.64399342,27.57033606
77.11437715,94.67558849,28.64399342,28.03614313
77.11437715,94.46747289,28.64399342,26.06285728
77.11437715,93.87771148,28.64399342,24.73536481
77.11437715,92.83318176,28.64399342,23.30762901
77.11437715,91.74111371,28.64399342,23.74742752
77.11437715,91.27773988,28.64399342,25.53600199
77.11437715,92.82711013,28.64399342,26.35555846
77.11437715,87.98549287,28.64399342,23.80544792
77.11437715,85.56426683,28.64399342,23.65610605
77.11437715,84.43079273,28.64399342,20.51269293
77.11437715,82.04110311,28.64399342,21.26650484
77.11437715,78.28926027,28.64399342,23.53787145
77.11437715,71.59969939,28.64399342,22.68350602
77.11437715,72.21907478,28.64399342,20.51579461
77.11437715,73.06896755,28.64399342,20.1941485
77.11437715,76.10762442,28.64399342,19.45157685
77.11437715,79.57313889,28.64399342,16.59309563
77.11437715,76.16681726,28.64399342,14.71046095
77.11437715,74.04940785,28.64399342,15.36400472
77.11437715,72.9623108,28.64399342,9.985515104
77.11437715,76.4077955,28.64399342,10.45270542
77.11437715,78.40792811,28.64399342,11.01707933
77.11437715,79.91431909,28.64399342,11.95185154
77.11437715,92.9608613,28.64399342,11.18065072
77.11437715,#N/A,28.64399342,#N/A
77.11437715,#N/A,28.64399342,#N/A
77.11437715,#N/A,28.64399342,#N/A
77.11437715,#N/A,28.64399342,#N/A
77.11437715,#N/A,28.64399342,#N/A
73.84966968,76.33243846,26.58443396,34.63371238
73.84966968,75.41511227,26.58443396,30.84273641
73.84966968,76.77992395,26.58443396,30.72953968
73.84966968,80.56544756,26.58443396,26.92348143
73.84966968,76.33989659,26.58443396,29.19864358
73.84966968,77.11437715,26.58443396,28.64399342
73.84966968,73.84966968,26.58443396,26.58443396
73.84966968,79.20652979,26.58443396,30.15671305
73.84966968,85.60953247,26.58443396,25.67923918
73.84966968,88.4741533,26.58443396,27.57033606
73.84966968,94.67558849,26.58443396,28.03614313
73.84966968,94.46747289,26.58443396,26.06285728
73.84966968,93.87771148,26.58443396,24.73536481
73.84966968,92.83318176,26.58443396,23.30762901
73.84966968,91.74111371,26.58443396,23.74742752
73.84966968,91.27773988,26.58443396,25.53600199
73.84966968,92.82711013,26.58443396,26.35555846
73.84966968,87.98549287,26.58443396,23.80544792
73.84966968,85.56426683,26.58443396,23.65610605
73.84966968,84.43079273,26.58443396,20.51269293
73.84966968,82.04110311,26.58443396,21.26650484
73.84966968,78.28926027,26.58443396,23.53787145
73.84966968,71.59969939,26.58443396,22.68350602
73.84966968,72.21907478,26.58443396,20.51579461
73.84966968,73.06896755,26.58443396,20.1941485
73.84966968,76.10762442,26.58443396,19.45157685
73.84966968,79.57313889,26.58443396,16.59309563
73.84966968,76.16681726,26.58443396,14.71046095
73.84966968,74.04940785,26.58443396,15.36400472
73.84966968,72.9623108,26.58443396,9.985515104
73.84966968,76.4077955,26.58443396,10.45270542
73.84966968,78.40792811,26.58443396,11.01707933
73.84966968,79.91431909,26.58443396,11.95185154
73.84966968,92.9608613,26.58443396,11.18065072
73.84966968,#N/A,26.58443396,#N/A
73.84966968,#N/A,26.58443396,#N/A
73.84966968,#N/A,26.58443396,#N/A
73.84966968,#N/A,26.58443396,#N/A
73.84966968,#N/A,26.58443396,#N/A
79.20652979,76.33243846,30.15671305,34.63371238
79.20652979,75.41511227,30.15671305,30.84273641
79.20652979,76.77992395,30.15671305,30.72953968
79.20652979,80.56544756,30.15671305,26.92348143
79.20652979,76.33989659,30.15671305,29.19864358
79.20652979,77.11437715,30.15671305,28.64399342
79.20652979,73.84966968,30.15671305,26.58443396
79.20652979,79.20652979,30.15671305,30.15671305
79.20652979,85.60953247,30.15671305,25.67923918
79.20652979,88.4741533,30.15671305,27.57033606
79.20652979,94.67558849,30.15671305,28.03614313
79.20652979,94.46747289,30.15671305,26.06285728
79.20652979,93.87771148,30.15671305,24.73536481
79.20652979,92.83318176,30.15671305,23.30762901
79.20652979,91.74111371,30.15671305,23.74742752
79.20652979,91.27773988,30.15671305,25.53600199
79.20652979,92.82711013,30.15671305,26.35555846
79.20652979,87.98549287,30.15671305,23.80544792
79.20652979,85.56426683,30.15671305,23.65610605
79.20652979,84.43079273,30.15671305,20.51269293
79.20652979,82.04110311,30.15671305,21.26650484
79.20652979,78.28926027,30.15671305,23.53787145
79.20652979,71.59969939,30.15671305,22.68350602
79.20652979,72.21907478,30.15671305,20.51579461
79.20652979,73.06896755,30.15671305,20.1941485
79.20652979,76.10762442,30.15671305,19.45157685
79.20652979,79.57313889,30.15671305,16.59309563
79.20652979,76.16681726,30.15671305,14.71046095
79.20652979,74.04940785,30.15671305,15.36400472
79.20652979,72.9623108,30.15671305,9.985515104
79.20652979,76.4077955,30.15671305,10.45270542
79.20652979,78.40792811,30.15671305,11.01707933
79.20652979,79.91431909,30.15671305,11.95185154
79.20652979,92.9608613,30.15671305,11.18065072
79.20652979,#N/A,30.15671305,#N/A
79.20652979,#N/A,30.15671305,#N/A
79.20652979,#N/A,30.15671305,#N/A
79.20652979,#N/A,30.15671305,#N/A
79.20652979,#N/A,30.15671305,#N/A
85.60953247,76.33243846,25.67923918,34.63371238
85.60953247,75.41511227,25.67923918,30.84273641
85.60953247,76.77992395,25.67923918,30.72953968
85.60953247,80.56544756,25.67923918,26.92348143
85.60953247,76.33989659,25.67923918,29.19864358
85.60953247,77.11437715,25.67923918,28.64399342
85.60953247,73.84966968,25.67923918,26.58443396
85.60953247,79.20652979,25.67923918,30.15671305
85.60953247,85.60953247,25.67923918,25.67923918
85.60953247,88.4741533,25.67923918,27.57033606
85.60953247,94.67558849,25.67923918,28.03614313
85.60953247,94.46747289,25.67923918,26.06285728
85.60953247,93.87771148,25.67923918,24.73536481
85.60953247,92.83318176,25.67923918,23.30762901
85.60953247,91.74111371,25.67923918,23.74742752
85.60953247,91.27773988,25.67923918,25.53600199
85.60953247,92.82711013,25.67923918,26.35555846
85.60953247,87.98549287,25.67923918,23.80544792
85.60953247,85.56426683,25.67923918,23.65610605
85.60953247,84.43079273,25.67923918,20.51269293
85.60953247,82.04110311,25.67923918,21.26650484
85.60953247,78.28926027,25.67923918,23.53787145
85.60953247,71.59969939,25.67923918,22.68350602
85.60953247,72.21907478,25.67923918,20.51579461
85.60953247,73.06896755,25.67923918,20.1941485
85.60953247,76.10762442,25.67923918,19.45157685
85.60953247,79.57313889,25.67923918,16.59309563
85.60953247,76.16681726,25.67923918,14.71046095
85.60953247,74.04940785,25.67923918,15.36400472
85.60953247,72.9623108,25.67923918,9.985515104
85.60953247,76.4077955,25.67923918,10.45270542
85.60953247,78.40792811,25.67923918,11.01707933
85.60953247,79.91431909,25.67923918,11.95185154
85.60953247,92.9608613,25.67923918,11.18065072
85.60953247,#N/A,25.67923918,#N/A
85.60953247,#N/A,25.67923918,#N/A
85.60953247,#N/A,25.67923918,#N/A
85.60953247,#N/A,25.67923918,#N/A
85.60953247,#N/A,25.67923918,#N/A
88.4741533,76.33243846,27.57033606,34.63371238
88.4741533,75.41511227,27.57033606,30.84273641
88.4741533,76.77992395,27.57033606,30.72953968
88.4741533,80.56544756,27.57033606,26.92348143
88.4741533,76.33989659,27.57033606,29.19864358
88.4741533,77.11437715,27.57033606,28.64399342
88.4741533,73.84966968,27.57033606,26.58443396
88.4741533,79.20652979,27.57033606,30.15671305
88.4741533,85.60953247,27.57033606,25.67923918
88.4741533,88.4741533,27.57033606,27.57033606
88.4741533,94.67558849,27.57033606,28.03614313
88.4741533,94.46747289,27.57033606,26.06285728
88.4741533,93.87771148,27.57033606,24.73536481
88.4741533,92.83318176,27.57033606,23.30762901
88.4741533,91.74111371,27.57033606,23.74742752
88.4741533,91.27773988,27.57033606,25.53600199
88.4741533,92.82711013,27.57033606,26.35555846
88.4741533,87.98549287,27.57033606,23.80544792
88.4741533,85.56426683,27.57033606,23.65610605
88.4741533,84.43079273,27.57033606,20.51269293
88.4741533,82.04110311,27.57033606,21.26650484
88.4741533,78.28926027,27.57033606,23.53787145
88.4741533,71.59969939,27.57033606,22.68350602
88.4741533,72.21907478,27.57033606,20.51579461
88.4741533,73.06896755,27.57033606,20.1941485
88.4741533,76.10762442,27.57033606,19.45157685
88.4741533,79.57313889,27.57033606,16.59309563
88.4741533,76.16681726,27.57033606,14.71046095
88.4741533,74.04940785,27.57033606,15.36400472
88.4741533,72.9623108,27.57033606,9.985515104
88.4741533,76.4077955,27.57033606,10.45270542
88.4741533,78.40792811,27.57033606,11.01707933
88.4741533,79.91431909,27.57033606,11.95185154
88.4741533,92.9608613,27.57033606,11.18065072
88.4741533,#N/A,27.57033606,#N/A
88.4741533,#N/A,27.57033606,#N/A
88.4741533,#N/A,27.57033606,#N/A
88.4741533,#N/A,27.57033606,#N/A
88.4741533,#N/A,27.57033606,#N/A
94.67558849,76.33243846,28.03614313,34.63371238
94.67558849,75.41511227,28.03614313,30.84273641
94.67558849,76.77992395,28.03614313,30.72953968
94.67558849,80.56544756,28.03614313,26.92348143
94.67558849,76.33989659,28.03614313,29.19864358
94.67558849,77.11437715,28.03614313,28.64399342
94.67558849,73.84966968,28.03614313,26.58443396
94.67558849,79.20652979,28.03614313,30.15671305
94.67558849,85.60953247,28.03614313,25.67923918
94.67558849,88.4741533,28.03614313,27.57033606
94.67558849,94.67558849,28.03614313,28.03614313
94.67558849,94.46747289,28.03614313,26.06285728
94.67558849,93.87771148,28.03614313,24.73536481
94.67558849,92.83318176,28.03614313,23.30762901
94.67558849,91.74111371,28.03614313,23.74742752
94.67558849,91.27773988,28.03614313,25.53600199
94.67558849,92.82711013,28.03614313,26.35555846
94.67558849,87.98549287,28.03614313,23.80544792
94.67558849,85.56426683,28.03614313,23.65610605
94.67558849,84.43079273,28.03614313,20.51269293
94.67558849,82.04110311,28.03614313,21.26650484
94.67558849,78.28926027,28.03614313,23.53787145
94.67558849,71.59969939,28.03614313,22.68350602
94.67558849,72.21907478,28.03614313,20.51579461
