long1,long2,lat1,lat2
71.59969939,94.67558849,22.68350602,28.03614313
71.59969939,94.46747289,22.68350602,26.06285728
71.59969939,93.87771148,22.68350602,24.73536481
71.59969939,92.83318176,22.68350602,23.30762901
71.59969939,91.74111371,22.68350602,23.74742752
71.59969939,91.27773988,22.68350602,25.53600199
71.59969939,92.82711013,22.68350602,26.35555846
71.59969939,87.98549287,22.68350602,23.80544792
71.59969939,85.56426683,22.68350602,23.65610605
71.59969939,84.43079273,22.68350602,20.51269293
71.59969939,82.04110311,22.68350602,21.26650484
71.59969939,78.28926027,22.68350602,23.53787145
71.59969939,71.59969939,22.68350602,22.68350602
71.59969939,72.21907478,22.68350602,20.51579461
71.59969939,73.06896755,22.68350602,20.1941485
71.59969939,76.10762442,22.68350602,19.45157685
71.59969939,79.57313889,22.68350602,16.59309563
71.59969939,76.16681726,22.68350602,14.71046095
71.59969939,74.04940785,22.68350602,15.36400472
71.59969939,72.9623108,22.68350602,9.985515104
71.59969939,76.4077955,22.68350602,10.45270542
71.59969939,78.40792811,22.68350602,11.01707933
71.59969939,79.91431909,22.68350602,11.95185154
71.59969939,92.9608613,22.68350602,11.18065072
71.59969939,#N/A,22.68350602,#N/A
71.59969939,#N/A,22.68350602,#N/A
71.59969939,#N/A,22.68350602,#N/A
71.59969939,#N/A,22.68350602,#N/A
71.59969939,#N/A,22.68350602,#N/A
72.21907478,76.33243846,20.51579461,34.63371238
72.21907478,75.41511227,20.51579461,30.84273641
72.21907478,76.77992395,20.51579461,30.72953968
72.21907478,80.56544756,20.51579461,26.92348143
72.21907478,76.33989659,20.51579461,29.19864358
72.21907478,77.11437715,20.51579461,28.64399342
72.21907478,73.84966968,20.51579461,26.58443396
72.21907478,79.20652979,20.51579461,30.15671305
72.21907478,85.60953247,20.51579461,25.67923918
72.21907478,88.4741533,20.51579461,27.57033606
72.21907478,94.67558849,20.51579461,28.03614313
72.21907478,94.46747289,20.51579461,26.06285728
72.21907478,93.87771148,20.51579461,24.73536481
72.21907478,92.83318176,20.51579461,23.30762901
72.21907478,91.74111371,20.51579461,23.74742752
72.21907478,91.27773988,20.51579461,25.53600199
72.21907478,92.82711013,20.51579461,26.35555846
72.21907478,87.98549287,20.51579461,23.80544792
72.21907478,85.56426683,20.51579461,23.65610605
72.21907478,84.43079273,20.51579461,20.51269293
72.21907478,82.04110311,20.51579461,21.26650484
72.21907478,78.28926027,20.51579461,23.53787145
72.21907478,71.59969939,20.51579461,22.68350602
72.21907478,72.21907478,20.51579461,20.51579461
72.21907478,73.06896755,20.51579461,20.1941485
72.21907478,76.10762442,20.51579461,19.45157685
72.21907478,79.57313889,20.51579461,16.59309563
72.21907478,76.16681726,20.51579461,14.71046095
72.21907478,74.04940785,20.51579461,15.36400472
72.21907478,72.9623108,20.51579461,9.985515104
72.21907478,76.4077955,20.51579461,10.45270542
72.21907478,78.40792811,20.51579461,11.01707933
72.21907478,79.91431909,20.51579461,11.95185154
72.21907478,92.9608613,20.51579461,11.18065072
72.21907478,#N/A,20.51579461,#N/A
72.21907478,#N/A,20.51579461,#N/A
72.21907478,#N/A,20.51579461,#N/A
72.21907478,#N/A,20.51579461,#N/A
72.21907478,#N/A,20.51579461,#N/A
73.06896755,76.33243846,20.1941485,34.63371238
73.06896755,75.41511227,20.1941485,30.84273641
73.06896755,76.77992395,20.1941485,30.72953968
73.06896755,80.56544756,20.1941485,26.92348143
73.06896755,76.33989659,20.1941485,29.19864358
73.06896755,77.11437715,20.1941485,28.64399342
73.06896755,73.84966968,20.1941485,26.58443396
73.06896755,79.20652979,20.1941485,30.15671305
73.06896755,85.60953247,20.1941485,25.67923918
73.06896755,88.4741533,20.1941485,27.57033606
73.06896755,94.67558849,20.1941485,28.03614313
73.06896755,94.46747289,20.1941485,26.06285728
73.06896755,93.87771148,20.1941485,24.73536481
73.06896755,92.83318176,20.1941485,23.30762901
73.06896755,91.74111371,20.1941485,23.74742752
73.06896755,91.27773988,20.1941485,25.53600199
73.06896755,92.82711013,20.1941485,26.35555846
73.06896755,87.98549287,20.1941485,23.80544792
73.06896755,85.56426683,20.1941485,23.65610605
73.06896755,84.43079273,20.1941485,20.51269293
73.06896755,82.04110311,20.1941485,21.26650484
73.06896755,78.28926027,20.1941485,23.53787145
73.06896755,71.59969939,20.1941485,22.68350602
73.06896755,72.21907478,20.1941485,20.51579461
73.06896755,73.06896755,20.1941485,20.1941485
73.06896755,76.10762442,20.1941485,19.45157685
73.06896755,79.57313889,20.1941485,16.59309563
73.06896755,76.16681726,20.1941485,14.71046095
73.06896755,74.04940785,20.1941485,15.36400472
73.06896755,72.9623108,20.1941485,9.985515104
73.06896755,76.4077955,20.1941485,10.45270542
73.06896755,78.40792811,20.1941485,11.01707933
73.06896755,79.91431909,20.1941485,11.95185154
73.06896755,92.9608613,20.1941485,11.18065072
73.06896755,#N/A,20.1941485,#N/A
73.06896755,#N/A,20.1941485,#N/A
73.06896755,#N/A,20.1941485,#N/A
73.06896755,#N/A,20.1941485,#N/A
73.06896755,#N/A,20.1941485,#N/A
76.10762442,76.33243846,19.45157685,34.63371238
76.10762442,75.41511227,19.45157685,30.84273641
76.10762442,76.77992395,19.45157685,30.72953968
76.10762442,80.56544756,19.45157685,26.92348143
76.10762442,76.33989659,19.45157685,29.19864358
76.10762442,77.11437715,19.45157685,28.64399342
76.10762442,73.84966968,19.45157685,26.58443396
76.10762442,79.20652979,19.45157685,30.15671305
76.10762442,85.60953247,19.45157685,25.67923918
76.10762442,88.4741533,19.45157685,27.57033606
76.10762442,94.67558849,19.45157685,28.03614313
76.10762442,94.46747289,19.45157685,26.06285728
76.10762442,93.87771148,19.45157685,24.73536481
76.10762442,92.83318176,19.45157685,23.30762901
76.10762442,91.74111371,19.45157685,23.74742752
76.10762442,91.27773988,19.45157685,25.53600199
76.10762442,92.82711013,19.45157685,26.35555846
76.10762442,87.98549287,19.45157685,23.80544792
76.10762442,85.56426683,19.45157685,23.65610605
76.10762442,84.43079273,19.45157685,20.51269293
76.10762442,82.04110311,19.45157685,21.26650484
76.10762442,78.28926027,19.45157685,23.53787145
76.10762442,71.59969939,19.45157685,22.68350602
76.10762442,72.21907478,19.45157685,20.51579461
76.10762442,73.06896755,19.45157685,20.1941485
76.10762442,76.10762442,19.45157685,19.45157685
76.10762442,79.57313889,19.45157685,16.59309563
76.10762442,76.16681726,19.45157685,14.71046095
76.10762442,74.04940785,19.45157685,15.36400472
76.10762442,72.9623108,19.45157685,9.985515104
76.10762442,76.4077955,19.45157685,10.45270542
76.10762442,78.40792811,19.45157685,11.01707933
76.10762442,79.91431909,19.45157685,11.95185154
76.10762442,92.9608613,19.45157685,11.18065072
76.10762442,#N/A,19.45157685,#N/A
76.10762442,#N/A,19.45157685,#N/A
76.10762442,#N/A,19.45157685,#N/A
76.10762442,#N/A,19.45157685,#N/A
76.10762442,#N/A,19.45157685,#N/A
79.57313889,76.33243846,16.59309563,34.63371238
79.57313889,75.41511227,16.59309563,30.84273641
79.57313889,76.77992395,16.59309563,30.72953968
79.57313889,80.56544756,16.59309563,26.92348143
79.57313889,76.33989659,16.59309563,29.19864358
79.57313889,77.11437715,16.59309563,28.64399342
79.57313889,73.84966968,16.59309563,26.58443396
79.57313889,79.20652979,16.59309563,30.15671305
79.57313889,85.60953247,16.59309563,25.67923918
79.57313889,88.4741533,16.59309563,27.57033606
79.57313889,94.67558849,16.59309563,28.03614313
79.57313889,94.46747289,16.59309563,26.06285728
79.57313889,93.87771148,16.59309563,24.73536481
79.57313889,92.83318176,16.59309563,23.30762901
79.57313889,91.74111371,16.59309563,23.74742752
79.57313889,91.27773988,16.59309563,25.53600199
79.57313889,92.82711013,16.59309563,26.35555846
79.57313889,87.98549287,16.59309563,23.80544792
79.57313889,85.56426683,16.59309563,23.65610605
79.57313889,84.43079273,16.59309563,20.51269293
79.57313889,82.04110311,16.59309563,21.26650484
79.57313889,78.28926027,16.59309563,23.53787145
79.57313889,71.59969939,16.59309563,22.68350602
79.57313889,72.21907478,16.59309563,20.51579461
79.57313889,73.06896755,16.59309563,20.1941485
79.57313889,76.10762442,16.59309563,19.45157685
79.57313889,79.57313889,16.59309563,16.59309563
79.57313889,76.16681726,16.59309563,14.71046095
79.57313889,74.04940785,16.59309563,15.36400472
79.57313889,72.9623108,16.59309563,9.985515104
79.57313889,76.4077955,16.59309563,10.45270542
79.57313889,78.40792811,16.59309563,11.01707933
79.57313889,79.91431909,16.59309563,11.95185154
79.57313889,92.9608613,16.59309563,11.18065072
79.57313889,#N/A,16.59309563,#N/A
79.57313889,#N/A,16.59309563,#N/A
79.57313889,#N/A,16.59309563,#N/A
79.57313889,#N/A,16.59309563,#N/A
79.57313889,#N/A,16.59309563,#N/A
76.16681726,76.33243846,14.71046095,34.63371238
76.16681726,75.41511227,14.71046095,30.84273641
76.16681726,76.77992395,14.71046095,30.72953968
76.16681726,80.56544756,14.71046095,26.92348143
76.16681726,76.33989659,14.71046095,29.19864358
76.16681726,77.11437715,14.71046095,28.64399342
76.16681726,73.84966968,14.71046095,26.58443396
76.16681726,79.20652979,14.71046095,30.15671305
76.16681726,85.60953247,14.71046095,25.67923918
76.16681726,88.4741533,14.71046095,27.57033606
76.16681726,94.67558849,14.71046095,28.03614313
76.16681726,94.46747289,14.71046095,26.06285728
76.16681726,93.87771148,14.71046095,24.73536481
76.16681726,92.83318176,14.71046095,23.30762901
76.16681726,91.74111371,14.71046095,23.74742752
76.16681726,91.27773988,14.71046095,25.53600199
76.16681726,92.82711013,14.71046095,26.35555846
76.16681726,87.98549287,14.71046095,23.80544792
76.16681726,85.56426683,14.71046095,23.65610605
76.16681726,84.43079273,14.71046095,20.51269293
76.16681726,82.04110311,14.71046095,21.26650484
76.16681726,78.28926027,14.71046095,23.53787145
76.16681726,71.59969939,14.71046095,22.68350602
76.16681726,72.21907478,14.71046095,20.51579461
76.16681726,73.06896755,14.71046095,20.1941485
76.16681726,76.10762442,14.71046095,19.45157685
76.16681726,79.57313889,14.71046095,16.59309563
76.16681726,76.16681726,14.71046095,14.71046095
76.16681726,74.04940785,14.71046095,15.36400472
76.16681726,72.9623108,14.71046095,9.985515104
76.16681726,76.4077955,14.71046095,10.45270542
76.16681726,78.40792811,14.71046095,11.01707933
76.16681726,79.91431909,14.71046095,11.95185154
76.16681726,92.9608613,14.71046095,11.18065072
76.16681726,#N/A,14.71046095,#N/A
76.16681726,#N/A,14.71046095,#N/A
76.16681726,#N/A,14.71046095,#N/A
76.16681726,#N/A,14.71046095,#N/A
76.16681726,#N/A,14.71046095,#N/A
74.04940785,76.33243846,15.36400472,34.63371238
74.04940785,75.41511227,15.36400472,30.84273641
74.04940785,76.77992395,15.36400472,30.72953968
74.04940785,80.56544756,15.36400472,26.92348143
74.04940785,76.33989659,15.36400472,29.19864358
74.04940785,77.11437715,15.36400472,28.64399342
74.04940785,73.84966968,15.36400472,26.58443396
74.04940785,79.20652979,15.36400472,30.15671305
74.04940785,85.60953247,15.36400472,25.67923918
74.04940785,88.4741533,15.36400472,27.57033606
74.04940785,94.67558849,15.36400472,28.03614313
74.04940785,94.46747289,15.36400472,26.06285728
74.04940785,93.87771148,15.36400472,24.73536481
74.04940785,92.83318176,15.36400472,23.30762901
74.04940785,91.74111371,15.36400472,23.74742752
74.04940785,91.27773988,15.36400472,25.53600199
74.04940785,92.82711013,15.36400472,26.35555846
74.04940785,87.98549287,15.36400472,23.80544792
74.04940785,85.56426683,15.36400472,23.65610605
74.04940785,84.43079273,15.36400472,20.51269293
74.04940785,82.04110311,15.36400472,21.26650484
74.04940785,78.28926027,15.36400472,23.53787145
74.04940785,71.59969939,15.36400472,22.68350602
74.04940785,72.21907478,15.36400472,20.51579461
74.04940785,73.06896755,15.36400472,20.1941485
74.04940785,76.10762442,15.36400472,19.45157685
74.04940785,79.57313889,15.36400472,16.59309563
74.04940785,76.16681726,15.36400472,14.71046095
74.04940785,74.04940785,15.36400472,15.36400472
74.04940785,72.9623108,15.36400472,9.985515104
74.04940785,76.4077955,15.36400472,10.45270542
74.04940785,78.40792811,15.36400472,11.01707933
74.04940785,79.91431909,15.36400472,11.95185154
74.04940785,92.9608613,15.36400472,11.18065072
74.04940785,#N/A,15.36400472,#N/A
74.04940785,#N/A,15.36400472,#N/A
74.04940785,#N/A,15.36400472,#N/A
74.04940785,#N/A,15.36400472,#N/A
74.04940785,#N/A,15.36400472,#N/A
72.9623108,76.33243846,9.985515104,34.63371238
72.9623108,75.41511227,9.985515104,30.84273641
72.9623108,76.77992395,9.985515104,30.72953968
72.9623108,80.56544756,9.985515104,26.92348143
72.9623108,76.33989659,9.985515104,29.19864358
72.9623108,77.11437715,9.985515104,28.64399342
72.9623108,73.84966968,9.985515104,26.58443396
72.9623108,79.20652979,9.985515104,30.15671305
72.9623108,85.60953247,9.985515104,25.67923918
72.9623108,88.4741533,9.985515104,27.57033606
72.9623108,94.67558849,9.985515104,28.03614313
72.9623108,94.46747289,9.985515104,26.06285728
72.9623108,93.87771148,9.985515104,24.73536481
72.9623108,92.83318176,9.985515104,23.30762901
72.9623108,91.74111371,9.985515104,23.74742752
72.9623108,91.27773988,9.985515104,25.53600199
72.9623108,92.82711013,9.985515104,26.35555846
72.9623108,87.98549287,9.985515104,23.80544792
72.9623108,85.56426683,9.985515104,23.65610605
72.9623108,84.43079273,9.985515104,20.51269293
72.9623108,82.04110311,9.985515104,21.26650484
72.9623108,78.28926027,9.985515104,23.53787145
72.9623108,71.59969939,9.985515104,22.68350602
72.9623108,72.21907478,9.985515104,20.51579461
72.9623108,73.06896755,9.985515104,20.1941485
72.9623108,76.10762442,9.985515104,19.45157685
72.9623108,79.57313889,9.985515104,16.59309563
72.9623108,76.16681726,9.985515104,14.71046095
72.9623108,74.04940785,9.985515104,15.36400472
72.9623108,72.9623108,9.985515104,9.985515104
72.9623108,76.4077955,9.985515104,10.45270542
72.9623108,78.40792811,9.985515104,11.01707933
72.9623108,79.91431909,9.985515104,11.95185154
72.9623108,92.9608613,9.985515104,11.18065072
72.9623108,#N/A,9.985515104,#N/A
72.9623108,#N/A,9.985515104,#N/A
72.9623108,#N/A,9.985515104,#N/A
72.9623108,#N/A,9.985515104,#N/A
72.9623108,#N/A,9.985515104,#N/A
76.4077955,76.33243846,10.45270542,34.63371238
76.4077955,75.41511227,10.45270542,30.84273641
76.4077955,76.77992395,10.45270542,30.72953968
76.4077955,80.56544756,10.45270542,26.92348143
76.4077955,76.33989659,10.45270542,29.19864358
76.4077955,77.11437715,10.45270542,28.64399342
76.4077955,73.84966968,10.45270542,26.58443396
76.4077955,79.20652979,10.45270542,30.15671305
76.4077955,85.60953247,10.45270542,25.67923918
76.4077955,88.4741533,10.45270542,27.57033606
76.4077955,94.67558849,10.45270542,28.03614313
76.4077955,94.46747289,10.45270542,26.06285728
76.4077955,93.87771148,10.45270542,24.73536481
76.4077955,92.83318176,10.45270542,23.30762901
76.4077955,91.74111371,10.45270542,23.74742752
76.4077955,91.27773988,10.45270542,25.53600199
76.4077955,92.82711013,10.45270542,26.35555846
76.4077955,87.98549287,10.45270542,23.80544792
76.4077955,85.56426683,10.45270542,23.65610605
76.4077955,84.43079273,10.45270542,20.51269293
76.4077955,82.04110311,10.45270542,21.26650484
76.4077955,78.28926027,10.45270542,23.53787145
76.4077955,71.59969939,10.45270542,22.68350602
76.4077955,72.21907478,10.45270542,20.51579461
76.4077955,73.06896755,10.45270542,20.1941485
76.4077955,76.10762442,10.45270542,19.45157685
76.4077955,79.57313889,10.45270542,16.59309563
76.4077955,76.16681726,10.45270542,14.71046095
76.4077955,74.04940785,10.45270542,15.36400472
76.4077955,72.9623108,10.45270542,9.985515104
76.4077955,76.4077955,10.45270542,10.45270542
76.4077955,78.40792811,10.45270542,11.01707933
76.4077955,79.91431909,10.45270542,11.95185154
76.4077955,92.9608613,10.45270542,11.18065072
76.4077955,#N/A,10.45270542,#N/A
76.4077955,#N/A,10.45270542,#N/A
76.4077955,#N/A,10.45270542,#N/A
76.4077955,#N/A,10.45270542,#N/A
76.4077955,#N/A,10.45270542,#N/A
78.40792811,76.33243846,11.01707933,34.63371238
78.40792811,75.41511227,11.01707933,30.84273641
78.40792811,76.77992395,11.01707933,30.72953968
78.40792811,80.56544756,11.01707933,26.92348143
78.40792811,76.33989659,11.01707933,29.19864358
78.40792811,77.11437715,11.01707933,28.64399342
78.40792811,73.84966968,11.01707933,26.58443396
78.40792811,79.20652979,11.01707933,30.15671305
78.40792811,85.60953247,11.01707933,25.67923918
78.40792811,88.4741533,11.01707933,27.57033606
78.40792811,94.67558849,11.01707933,28.03614313
78.40792811,94.46747289,11.01707933,26.06285728
78.40792811,93.87771148,11.01707933,24.73536481
78.40792811,92.83318176,11.01707933,23.30762901
78.40792811,91.74111371,11.01707933,23.74742752
78.40792811,91.27773988,11.01707933,25.53600199
78.40792811,92.82711013,11.01707933,26.35555846
78.40792811,87.98549287,11.01707933,23.80544792
78.40792811,85.56426683,11.01707933,23.65610605
78.40792811,84.43079273,11.01707933,20.51269293
78.40792811,82.04110311,11.01707933,21.26650484
78.40792811,78.28926027,11.01707933,23.53787145
78.40792811,71.59969939,11.01707933,22.68350602
78.40792811,72.21907478,11.01707933,20.51579461
78.40792811,73.06896755,11.01707933,20.1941485
78.40792811,76.10762442,11.01707933,19.45157685
78.40792811,79.57313889,11.01707933,16.59309563
78.40792811,76.16681726,11.01707933,14.71046095
78.40792811,74.04940785,11.01707933,15.36400472
78.40792811,72.9623108,11.01707933,9.985515104
78.40792811,76.4077955,11.01707933,10.45270542
78.40792811,78.40792811,11.01707933,11.01707933
78.40792811,79.91431909,11.01707933,11.95185154
78.40792811,92.9608613,11.01707933,11.18065072
78.40792811,#N/A,11.01707933,#N/A
78.40792811,#N/A,11.01707933,#N/A
78.40792811,#N/A,11.01707933,#N/A
78.40792811,#N/A,11.01707933,#N/A
78.40792811,#N/A,11.01707933,#N/A
79.91431909,76.33243846,11.95185154,34.63371238
79.91431909,75.41511227,11.95185154,30.84273641
79.91431909,76.77992395,11.95185154,30.72953968
79.91431909,80.56544756,11.95185154,26.92348143
79.91431909,76.33989659,11.95185154,29.19864358
79.91431909,77.11437715,11.95185154,28.64399342
79.91431909,73.84966968,11.95185154,26.58443396
79.91431909,79.20652979,11.95185154,30.15671305
79.91431909,85.60953247,11.95185154,25.67923918
79.91431909,88.4741533,11.95185154,27.57033606
79.91431909,94.67558849,11.95185154,28.03614313
79.91431909,94.46747289,11.95185154,26.06285728
79.91431909,93.87771148,11.95185154,24.73536481
79.91431909,92.83318176,11.95185154,23.30762901
79.91431909,91.74111371,11.95185154,23.74742752
79.91431909,91.27773988,11.95185154,25.53600199
79.91431909,92.82711013,11.95185154,26.35555846
79.91431909,87.98549287,11.95185154,23.80544792
79.91431909,85.56426683,11.95185154,23.65610605
79.91431909,84.43079273,11.95185154,20.51269293
79.91431909,82.04110311,11.95185154,21.26650484
79.91431909,78.28926027,11.95185154,23.53787145
79.91431909,71.59969939,11.95185154,22.68350602
79.91431909,72.21907478,11.95185154,20.51579461
79.91431909,73.06896755,11.95185154,20.1941485
79.91431909,76.10762442,11.95185154,19.45157685
79.91431909,79.57313889,11.95185154,16.59309563
79.91431909,76.16681726,11.95185154,14.71046095
79.91431909,74.04940785,11.95185154,15.36400472
79.91431909,72.9623108,11.95185154,9.985515104
79.91431909,76.4077955,11.95185154,10.45270542
79.91431909,78.40792811,11.95185154,11.01707933
79.91431909,79.91431909,11.95185154,11.95185154
79.91431909,92.9608613,11.95185154,11.18065072
79.91431909,#N/A,11.95185154,#N/A
79.91431909,#N/A,11.95185154,#N/A
79.91431909,#N/A,11.95185154,#N/A
79.91431909,#N/A,11.95185154,#N/A
79.91431909,#N/A,11.95185154,#N/A
92.9608613,76.33243846,11.18065072,34.63371238
92.9608613,75.41511227,11.18065072,30.84273641
92.9608613,76.77992395,11.18065072,30.72953968
92.9608613,80.56544756,11.18065072,26.92348143
92.9608613,76.33989659,11.18065072,29.19864358
92.9608613,77.11437715,11.18065072,28.64399342
92.9608613,73.84966968,11.18065072,26.58443396
92.9608613,79.20652979,11.18065072,30.15671305
92.9608613,85.60953247,11.18065072,25.67923918
92.9608613,88.4741533,11.18065072,27.57033606
92.9608613,94.67558849,11.18065072,28.03614313
92.9608613,94.46747289,11.18065072,26.06285728
92.9608613,93.87771148,11.18065072,24.73536481
92.9608613,92.83318176,11.18065072,23.30762901
92.9608613,91.74111371,11.18065072,23.74742752
92.9608613,91.27773988,11.18065072,25.53600199
92.9608613,92.82711013,11.18065072,26.35555846
92.9608613,87.98549287,11.18065072,23.80544792
92.9608613,85.56426683,11.18065072,23.65610605
92.9608613,84.43079273,11.18065072,20.51269293
92.9608613,82.04110311,11.18065072,21.26650484
92.9608613,78.28926027,11.18065072,23.53787145
92.9608613,71.59969939,11.18065072,22.68350602
92.9608613,72.21907478,11.18065072,20.51579461
92.9608613,73.06896755,11.18065072,20.1941485
92.9608613,76.10762442,11.18065072,19.45157685
92.9608613,79.57313889,11.18065072,16.59309563
92.9608613,76.16681726,11.18065072,14.71046095
92.9608613,74.04940785,11.18065072,15.36400472
92.9608613,72.9623108,11.18065072,9.985515104
92.9608613,76.4077955,11.18065072,10.45270542
92.9608613,78.40792811,11.18065072,11.01707933
92.9608613,79.91431909,11.18065072,11.95185154
92.9608613,92.9608613,11.18065072,11.18065072
92.9608613,#N/A,11.18065072,#N/A
92.9608613,#N/A,11.18065072,#N/A
92.9608613,#N/A,11.18065072,#N/A
92.9608613,#N/A,11.18065072,#N/A
92.9608613,#N/A,11.18065072,#N/A
